ID_code,IQ
789870,104
580590,108
652260,108
278510,91
973460,102
840380,94
928770,94
145560,96
425250,98
338550,100
704030,118
513140,100
906550,98
765880,97
203840,91
240380,107
790130,89
444340,111
648920,110
899930,112
970290,90
807640,104
605140,100
418560,114
345350,103
931710,118
515620,99
784770,119
859800,101
621950,95
803660,93
818080,110
852450,92
494250,107
926660,103
468220,87
717790,98
859800,110
690340,101
805990,110
298070,96
450210,98
757850,101
289900,96
629100,104
764390,90
635560,105
458740,90
712090,100
117400,106
643120,126
739190,117
371100,102
343380,93
576500,98
870090,107
629350,106
329780,95
324470,98
720920,96
218120,91
689590,104
146720,86
505000,101
618940,112
933620,105
504040,110
386020,116
990060,100
561840,91
122900,104
577460,99
397950,97
668000,94
576060,95
761660,91
246130,105
773580,89
683290,100
173960,110
301800,90
259960,105
882250,89
151400,104
356660,119
258500,97
773210,96
670290,92
297360,102
620310,107
527900,89
564920,126
108560,97
675720,96
543790,109
792710,115
802610,101
178350,109
350840,87
826780,97
899770,109
962630,105
973560,97
856830,116
827890,92
836820,137
644350,106
472310,107
388000,119
778900,98
239260,111
923370,92
753310,103
464240,94
152370,102
441080,108
852090,97
761290,96
483720,92
624910,111
316030,105
295770,95
231660,105
444730,103
829230,101
205800,102
553660,115
882650,100
608950,115
203620,108
582170,115
784530,102
551520,99
953380,110
597430,97
110120,112
877620,97
162490,98
956340,110
150540,108
783810,97
453630,100
511540,92
818070,105
468270,98
554740,108
963180,95
629030,103
721320,114
800180,132
240100,115
591460,88
164080,120
669390,92
816060,135
357560,92
416080,110
328670,109
741060,121
390200,91
807680,116
214960,104
486670,92
102010,106
769340,114
689560,108
851720,111
941360,89
876970,102
746170,91
182200,116
262100,104
844360,89
315540,118
778690,96
529240,114
443540,116
608440,92
617440,102
981210,103
945930,97
895520,95
951460,99
361410,95
224060,100
788910,99
660270,102
385500,98
230970,101
704880,113
737780,94
215510,114
725840,92
130900,116
220630,120
703840,91
788440,102
440680,97
294690,116
217910,99
617910,116
656610,97
520670,97
495110,95
182390,106
587110,100
746830,103
304060,96
728630,101
154940,97
501330,105
102150,93
396360,104
468910,105
656740,98
303250,104
758180,92
424720,103
100890,100
329530,116
132320,88
351560,104
315790,97
419190,98
412530,106
305830,125
806220,99
324630,105
344100,103
100890,90
803490,100
395660,93
839730,105
256170,99
111610,116
663120,100
854380,99
442100,99
534500,94
924100,99
923080,103
947680,91
336050,95
180940,92
104850,107
566750,101
890930,107
922000,113
839030,88
462620,96
952660,102
940930,102
659540,93
297520,104
943720,94
489870,105
370300,100
116990,96
277450,91
675440,96
284470,94
215640,108
280600,117
226010,107
937810,99
827430,94
818270,99
415380,93
103980,94
168040,111
218060,93
535680,125
564990,90
462710,95
780830,90
788450,106
110750,92
247350,107
706080,97
438960,98
855640,109
265380,97
126520,105
454110,95
261270,98
739860,99
393090,120
145930,100
180530,96
349350,99
527410,100
664700,102
265320,99
171400,109
562370,92
546230,104
316200,92
585110,98
611850,105
876240,104
713450,92
723370,126
911680,100
882890,106
535820,96
328350,116
522200,111
758000,100
155290,123
911270,100
510000,97
622260,104
432560,105
469480,97
153490,89
179140,114
526690,103
648490,96
918510,112
710160,92
776640,104
708720,123
482120,118
143510,92
897660,113
225420,96
329970,105
260550,99
381220,102
308880,111
194000,98
145940,109
533890,120
132240,90
656340,104
770700,118
467920,107
183810,93
262610,91
173760,114
631170,103
811580,97
673550,108
445810,101
113790,92
314350,119
450370,97
925100,97
911910,108
923850,96
602240,125
794060,126
810020,95
254860,97
402580,106
438080,98
261670,117
119050,92
896510,89
892560,94
747540,122
165470,88
749860,90
330470,119
568040,90
260310,108
993320,105
934410,99
636350,101
780860,96
590440,100
859470,98
313340,94
180850,125
182510,90
285120,110
158870,101
434640,107
457280,101
669710,103
196530,115
467770,95
352910,97
385580,99
137160,103
106610,104
680600,89
143400,101
537310,130
258270,116
385490,112
769920,106
924770,102
655900,92
139030,102
408360,91
246030,126
496180,102
864370,96
567540,111
869940,104
930990,109
180730,94
992610,92
699670,127
395850,101
398230,88
823700,106
876690,95
336640,100
864430,107
900560,107
261960,99
227290,109
285520,105
269220,95
757370,105
171180,105
900610,105
214940,96
200900,95
264560,94
867820,100
180240,91
150530,112
861970,107
854540,134
361740,92
890070,100
797700,100
906150,94
280590,97
446590,97
378690,98
545650,97
910170,98
557600,106
611490,108
671200,118
388790,93
693030,102
407320,92
677220,101
737720,113
197240,109
965160,93
860880,111
747530,120
991560,102
426380,108
334270,95
501530,116
411920,127
298170,102
902720,89
681100,94
908310,104
471990,97
149870,99
135970,127
494120,94
731360,100
211840,103
615360,96
242800,119
301220,94
807380,101
356660,108
527140,99
146150,91
159870,86
711470,104
414870,112
112850,96
971220,118
620670,97
940950,108
768910,98
875160,95
698640,100
876120,91
303280,111
364480,107
857340,103
303310,98
282530,103
377140,129
608500,113
332050,91
554060,93
912750,90
540210,92
506140,115
590170,115
154900,99
592500,98
987740,92
537860,105
815070,100
975930,99
732550,101
113190,133
314040,138
308720,100
913450,92
424620,98
733150,118
585820,98
607990,101
323140,108
581850,91
990060,106
774530,97
551350,107
328230,105
381640,108
502340,97
253650,111
893150,96
339170,123
243610,100
336870,104
778470,96
823430,111
226970,135
268730,112
405310,105
953730,93
893980,118
777560,95
320630,136
443540,108
458780,89
498190,96
723370,123
270230,110
252310,101
938140,99
250770,112
227230,95
624230,99
345740,96
976160,98
690250,97
752560,95
341700,91
416660,114
331850,122
694060,114
263810,123
143920,109
948480,110
719660,99
291050,94
560930,94
737820,101
925800,97
354930,92
723380,115
633570,108
540210,91
828460,108
952100,111
609980,110
546770,92
644530,100
241280,108
827520,108
317120,99
162170,111
864440,145
486710,120
568320,92
199510,95
983360,109
593060,94
120730,97
925560,105
424430,90
543140,111
554180,94
535980,98
739340,106
280300,121
600910,126
516850,109
941860,117
315030,113
425420,113
934110,103
562750,114
753870,87
651310,108
101090,104
924440,102
561100,99
827370,122
883820,102
861060,95
948660,101
463030,92
139860,102
655750,93
116170,101
194930,99
811000,102
744380,91
905600,96
431780,108
783860,90
370780,88
381030,104
352310,93
421000,102
844010,101
234950,99
182150,93
594050,114
708210,110
575100,104
180390,94
443620,99
410580,101
195460,95
417470,91
162800,106
815660,103
268720,116
264590,107
661160,105
226480,94
303430,106
956630,97
462670,105
743710,104
941440,115
899600,103
534340,107
898070,112
181910,106
706810,117
319960,118
846060,95
514730,108
657700,131
871010,99
449300,101
142600,92
473760,95
281520,123
505600,99
343590,94
449060,121
335890,103
967120,109
713610,100
852880,111
536900,112
830760,102
294730,100
210020,97
455570,108
333130,104
168890,92
766930,106
483080,117
710490,98
607840,99
883610,100
816230,108
618030,89
884680,109
921100,103
193810,102
150450,95
721900,122
875950,104
872520,95
786770,113
204140,110
476150,99
732960,102
969200,98
769730,93
211610,98
111680,119
653920,88
726660,92
189940,104
976410,99
340360,95
467540,99
103660,101
360060,96
978540,91
323570,105
749370,94
936130,91
380280,117
281860,94
294100,99
767360,94
213820,95
869120,124
876770,104
313920,102
781430,105
319860,100
103780,94
116170,109
848210,92
790790,94
315680,104
316370,117
362620,105
213090,101
883650,96
933770,89
146470,107
199720,97
281760,93
571680,105
718690,107
648740,107
102760,97
781610,93
617130,108
193100,105
179740,101
824820,116
832850,100
136820,94
158480,87
473780,127
388960,120
643390,129
323280,128
513010,91
445490,109
599040,112
612660,95
711830,123
154210,100
208970,100
946770,107
828120,101
699910,97
547310,113
979690,99
178990,109
759300,105
217610,92
199540,106
791500,116
770190,111
302650,94
356080,113
253820,99
166640,112
181380,107
476990,95
773190,90
424300,104
698420,114
265050,98
635180,85
188500,120
212340,101
563700,101
539610,107
451740,104
860470,91
794480,112
277880,112
534630,119
849020,110
167040,119
467310,113
408730,114
663560,99
215920,120
568900,96
266420,102
634530,95
106240,99
986620,119
536190,99
273380,111
333200,95
122300,135
279690,94
127760,101
131520,101
163070,102
706050,95
735260,91
643630,92
606190,89
181100,101
256290,108
304370,102
228200,109
228660,102
938580,109
447410,91
961080,97
481490,95
248380,90
870410,98
356680,93
295330,103
183400,138
654820,105
499240,98
717840,109
700860,137
426190,113
931630,108
901100,95
930390,103
854530,120
657620,99
211250,96
856260,93
226670,108
135660,103
664600,88
953430,108
666900,93
887910,95
463570,93
690990,101
871980,97
252120,107
903490,98
818010,137
734840,113
932470,96
544550,107
661810,96
138260,111
381870,97
914430,109
115170,106
754380,106
257610,97
138030,109
396030,92
260760,99
660120,114
951790,113
124960,93
419620,102
352380,95
624340,129
446480,119
263650,98
591390,124
860820,97
428110,108
616580,106
613820,85
380460,105
340840,91
571600,132
921750,100
414020,102
294870,104
657920,93
322180,99
944740,107
187010,95
228870,118
206330,93
766760,104
731210,96
871820,125
882520,93
483310,96
782140,94
787220,118
519670,110
523440,111
376970,99
810580,103
922240,103
940330,103
560140,127
824610,100
354090,105
653020,100
165240,94
464910,102
240220,98
758580,101
663670,104
833740,107
926290,95
819740,116
220230,100
229290,108
678750,96
815190,110
414550,113
626460,116
233430,117
917110,110
183320,100
802560,96
738470,104
486790,86
942400,97
997420,127
239020,89
413130,96
413840,91
421300,114
734090,102
542420,93
571840,114
270630,101
434030,101
191820,113
532060,101
145420,86
953280,109
783600,105
318670,96
470380,104
855610,98
677030,113
235530,91
476620,105
814460,112
842470,93
699000,112
684190,93
137550,105
367190,91
142820,105
192000,103
725240,105
824810,128
299220,96
688930,124
947950,112
589770,91
809950,128
538320,91
317360,97
292370,92
598150,87
699180,93
669840,98
816700,103
204290,110
679540,105
292850,92
959430,120
543070,108
171240,91
192680,104
715930,100
882850,99
232200,116
770720,97
522860,97
592770,112
565960,100
213110,100
388140,95
521000,107
517420,108
889190,100
688580,90
790070,110
117180,100
289190,100
212290,115
973730,95
839880,91
155320,96
371370,103
276100,86
397820,105
397230,92
366680,129
385230,110
113480,106
144050,89
426630,105
126420,98
581050,85
934680,110
638310,100
605440,90
820850,108
256790,127
731610,97
781620,95
973210,104
240210,128
381610,126
521880,93
109020,99
161480,118
654070,91
491740,103
356130,101
958230,99
182140,90
439940,93
366040,93
135940,93
414100,115
957840,104
140580,98
272120,93
588990,92
671270,97
839250,96
524580,87
184860,94
501560,106
203890,92
899640,92
172400,117
156360,112
119570,93
391790,109
326210,110
200410,100
882180,111
886730,100
219900,101
388780,117
339060,96
907670,114
235400,97
643350,110
285770,105
112270,112
746170,95
498440,99
133200,88
298320,101
367180,93
634280,91
717220,112
326160,99
938220,89
321250,99
235280,110
111470,102
613100,95
510750,92
358530,93
517740,102
826900,99
623480,90
513800,104
948420,108
681000,101
833600,99
194600,97
209620,108
257260,111
264910,86
434180,98
931720,109
180600,98
877830,85
184700,97
243490,105
688950,118
739080,116
349160,84
928100,98
991910,111
550480,99
587830,92
232920,95
996030,93
406000,90
721010,96
387350,88
539700,96
424560,107
590890,94
345570,103
257270,112
764040,92
195650,104
138220,99
255160,107
411560,94
485200,97
708800,118
641110,121
641110,100
195450,113
358950,93
731030,93
955970,114
901430,103
434630,103
637850,92
818840,107
505800,87
486530,115
237780,110
826410,114
554780,98
480460,110
264140,98
325840,105
791110,100
455840,103
819290,95
439980,97
793240,106
655350,98
533130,103
480910,88
389970,92
130340,116
452450,124
556390,108
128100,100
493100,101
304770,91
696040,113
178780,100
856990,92
276700,88
953980,93
938580,88
105630,104
876360,94
437540,104
195860,114
100390,111
400990,110
676700,99
199440,100
414490,95
113570,120
820370,94
581200,102
969000,99
822280,115
677990,107
387340,95
753860,135
872750,107
156580,96
287910,101
322870,125
983350,93
424130,94
120510,87
957540,92
845040,96
189900,90
171040,118
448680,93
496600,110
299030,96
789450,96
269860,96
328860,103
666250,101
657450,115
811750,128
987810,103
451300,90
992090,109
707420,104
231760,104
520700,91
183760,133
233080,88
230820,116
698860,101
517460,118
543760,96
988230,92
706980,96
588130,110
909370,104
321670,93
407760,120
442310,90
335870,98
546310,93
361420,90
787020,102
258940,120
210580,106
807640,119
274940,115
563720,131
852640,109
434740,95
434740,94
502080,98
946840,100
997550,92
128280,110
784960,113
457760,100
842210,119
617580,95
846690,106
254020,94
382130,107
704340,107
551430,104
325500,103
433800,90
504230,112
306520,92
903520,99
663150,95
847980,94
827710,119
204580,97
800820,107
505230,86
216980,103
991900,90
718490,88
634240,92
969780,99
955460,107
573820,94
388170,102
690760,90
974430,99
699890,98
558550,94
628470,129
295560,103
875660,98
902140,99
901630,98
928440,109
830180,104
636600,101
618100,97
346990,136
320430,108
486780,100
290380,89
636170,115
487020,86
865080,133
760470,101
470720,95
180380,122
867070,104
958820,93
706810,98
458550,101
625620,97
252410,97
485650,104
902250,107
397350,120
533360,91
777550,101
221950,93
817180,99
885430,100
934110,100
504290,87
913860,98
555470,93
166960,113
489490,101
808900,95
561360,97
194270,108
427930,117
143780,89
113440,112
882040,96
146490,113
449970,97
319880,98
314780,107
536460,107
675140,96
157130,104
107770,97
954860,98
590390,99
384050,101
335880,111
458600,91
211960,95
656170,99
431290,106
153060,98
337900,111
803300,111
481170,106
893920,97
722320,103
306780,130
329830,93
487840,104
636450,103
469000,91
342530,103
897550,109
641040,106
250760,90
564120,96
390780,111
103010,102
582140,90
402720,88
509430,99
932590,96
489590,95
909800,95
159220,104
998910,98
286160,122
302940,106
462460,103
261020,118
177010,107
729810,107
847370,113
510710,94
401460,87
198080,102
314510,98
565610,109
929000,110
301880,94
870240,95
914190,112
625070,87
395550,107
526920,136
285930,104
555790,113
449820,90
616300,109
704360,122
709860,96
499420,98
354510,109
839400,102
603880,121
227380,98
149730,101
980200,96
372050,95
244050,99
768900,103
428070,107
852470,113
698780,106
320430,108
214200,99
918250,106
205940,107
160660,121
658370,124
466310,111
959670,91
549910,91
613810,106
343430,105
256040,111
747900,108
280500,106
672440,114
683470,106
266970,104
918150,100
461650,98
941310,100
881780,136
869720,111
745610,94
848980,107
364730,105
513320,101
908110,105
471310,118
516960,97
532370,90
354390,112
780250,107
548570,114
685780,104
480240,110
874400,99
295720,95
934670,92
539780,115
844040,100
573510,109
816570,98
287390,96
587120,93
482090,92
670860,135
782930,114
323380,97
246620,96
240410,112
710240,103
790270,93
381470,97
608290,98
983980,95
428440,96
952870,118
398220,128
414330,116
289600,98
484530,109
652910,98
802300,93
695110,114
710290,108
405420,89
289200,109
440540,119
791700,100
682750,97
821360,115
221060,97
128730,98
239150,94
957870,109
471170,94
584810,108
643030,110
126030,95
807870,101
939200,97
419450,99
160960,101
780560,95
556100,116
869540,114
870900,92
231870,112
884210,104
859840,110
508040,112
398250,108
363470,90
823030,116
979640,113
894620,101
587020,103
493510,101
779650,92
784080,116
218140,96
709420,88
570740,143
558330,99
654150,97
494380,110
256680,101
329090,123
707960,107
342970,100
897700,98
378710,100
989420,90
584950,113
744160,100
288280,116
498690,94
725960,104
735050,93
360800,106
742150,105
519530,103
621320,103
351570,102
356530,91
769020,110
252260,88
210340,89
775590,95
878930,106
450360,96
480540,105
712900,114
191960,117
613040,92
373100,100
697260,102
132240,123
379160,109
225560,91
340370,94
432610,112
456190,124
236650,112
830680,100
457080,115
113790,96
355560,102
136520,98
362570,87
218160,100
287380,106
361610,103
428790,100
109660,119
379150,100
253010,100
451070,98
189700,98
874980,91
987050,106
244170,101
673270,112
933020,118
125700,94
867130,112
606750,102
701150,92
429600,103
368670,92
620160,93
696680,98
261990,99
449640,108
721500,102
119650,113
985750,103
788520,105
502630,88
409130,113
613230,98
977040,99
900570,127
359070,100
899210,102
335560,107
764440,101
278960,106
702190,102
516400,95
603150,110
134560,98
330760,89
369270,100
646070,122
754410,99
607560,93
122060,107
637180,126
893700,99
230100,110
755950,106
835040,106
849450,110
775940,105
307680,126
381360,119
720340,100
931530,102
150250,103
193070,110
302690,112
648390,122
864700,92
481860,95
635160,100
613520,92
487460,85
555910,101
798710,96
786300,119
943550,105
440530,88
815150,96
266370,95
548010,93
900410,103
256920,133
746000,91
335790,104
209300,105
937540,119
603500,100
985500,106
207520,94
312340,112
589970,89
254260,100
649380,94
244480,98
637600,134
627300,102
935510,112
715190,100
399780,105
474040,100
430470,98
632310,96
660980,98
760540,130
769240,105
637600,112
345100,113
583230,92
735310,115
969900,99
755310,95
851340,90
221150,104
759360,102
528210,114
596640,96
455330,104
413330,104
610890,114
592270,89
132400,98
158930,95
570420,100
316620,112
458080,108
181030,113
563650,90
642840,105
631080,105
573260,89
821360,102
133020,107
258800,99
582470,87
301920,110
665000,96
383410,116
476630,95
360200,98
979850,107
628350,92
784580,114
717930,136
806910,89
688490,101
460390,95
427080,100
223210,90
166100,90
155580,100
687920,98
702950,97
753620,101
717270,108
482880,91
675100,95
313080,115
364660,100
595830,106
494770,107
569160,105
233960,106
774120,97
748680,94
463820,90
233350,89
147020,109
969430,105
924770,112
232020,116
224460,109
697950,105
658880,104
325550,104
116540,93
675280,86
986000,118
857710,94
800340,100
499130,125
798260,107
287970,94
885280,97
494000,103
805690,96
224580,109
108020,127
704260,98
636140,96
997440,119
965640,146
113150,99
714140,98
877390,103
604600,94
123140,102
757060,104
767960,115
436160,101
765670,89
940500,93
672520,86
533030,108
610860,104
810800,100
558470,110
587350,97
633510,96
590930,115
467380,112
497950,108
136740,99
676990,109
459710,97
646170,112
239390,115
339310,100
718390,93
811790,116
890290,111
865020,97
305690,89
722470,89
971100,124
114610,92
107090,98
254700,114
941730,100
709010,112
289130,114
617810,99
701610,91
976770,99
346640,89
648580,115
546170,103
523560,97
833770,104
584750,93
352330,102
202080,117
827820,87
306670,106
914280,131
705770,93
989040,107
676960,104
936960,110
152650,111
928220,107
834230,105
649030,109
511390,96
617120,99
244180,95
496850,108
801600,97
393670,101
133930,89
907680,102
301090,111
919410,93
277560,117
377120,99
408570,113
563090,99
669800,102
450950,110
150120,118
287090,109
867060,90
282210,106
363020,107
191760,91
773490,94
140580,98
139000,96
633980,98
124290,99
810970,100
572470,118
908870,108
213450,111
870410,112
804920,111
137120,102
131800,106
752600,106
530170,107
402980,101
405660,96
985980,111
897620,99
983060,101
802280,99
249460,91
685640,100
973180,98
387180,92
740520,107
735530,101
411140,99
599680,134
625420,98
667380,117
746070,113
219050,122
460700,109
462080,112
244110,104
839630,97
493100,99
945680,91
771800,110
145310,98
816940,97
193600,101
448480,106
371790,105
326610,104
220360,105
576250,91
454540,109
389920,107
692940,107
286790,104
397260,103
886380,104
788300,106
139800,93
343920,101
931100,106
157680,101
299890,92
990160,104
260080,102
219790,102
802680,115
109000,104
604440,97
480090,94
882500,101
738810,104
251090,110
159370,98
721310,102
882810,111
854510,100
341240,97
231330,99
446360,96
288840,99
727360,108
548540,116
949230,93
606150,95
656210,97
979430,95
566600,111
113970,111
346990,99
568940,93
456130,89
585430,109
558780,105
373310,112
915760,91
747970,113
146810,108
708410,99
380790,118
757060,100
952070,104
473420,92
393720,107
343350,90
430420,98
995010,100
515550,120
851910,95
943640,105
717320,121
980810,107
452920,103
799290,119
444300,110
396420,97
759300,100
623690,120
529780,98
214650,92
374860,95
298530,134
667200,97
268740,105
931750,125
360030,93
793210,108
934150,97
227310,95
979880,96
316530,108
741100,103
245090,95
875540,106
186890,95
595210,97
983820,95
962620,98
532190,101
549680,108
639510,99
175610,90
482240,104
411700,107
378630,110
758160,102
891520,109
535720,104
695480,90
266030,99
148760,97
702620,96
472550,133
612070,113
153620,104
199280,118
733500,93
448820,140
362060,89
178810,92
162820,126
510220,98
155130,86
643750,99
629600,94
430950,93
374310,92
533510,92
799180,90
326780,113
201110,88
380440,135
429250,114
593940,105
929170,111
490740,100
809640,90
900020,93
306210,92
891530,103
867370,112
805540,108
219320,137
539820,97
304650,102
740860,87
316320,102
379430,115
381000,101
931980,94
887250,96
811730,102
158360,102
285200,100
702940,95
657080,109
854010,109
973420,101
507170,94
815860,90
297070,98
821990,90
259430,103
134550,124
347970,105
941730,102
249200,121
519260,92
907640,106
821150,90
174970,100
307260,101
295660,107
823990,103
571710,105
146640,101
366560,89
427060,102
694240,118
332910,92
857910,96
317760,101
659720,101
447730,92
825060,94
370120,102
564910,96
395120,109
289650,101
272840,101
132750,126
297130,116
128030,112
645390,94
353250,99
735870,113
677990,91
949780,104
245150,102
741360,90
769230,101
160590,88
932150,103
703160,111
136620,110
513610,101
850100,108
809340,95
280130,96
512480,100
658240,113
789700,90
959850,98
809490,95
632970,108
351400,100
490240,125
899300,108
240680,99
478040,97
876690,104
253200,92
638320,101
390280,105
798690,105
721190,96
322080,97
110310,100
834530,101
160910,87
616020,105
178600,102
990390,98
383580,110
240800,124
167860,99
968210,99
267750,106
348230,108
108840,100
899430,98
675570,120
350170,97
920050,102
819300,94
543370,127
734430,120
999680,106
206660,102
518430,95
853360,96
505140,105
108250,112
454380,100
497800,111
895090,111
132600,98
503520,98
770270,100
287320,98
857850,100
221020,112
869700,99
299880,104
502800,94
867050,106
545820,107
897670,102
663190,105
953890,111
216620,107
819160,93
913240,109
318600,104
517980,99
970930,104
937190,107
222780,92
503750,88
923460,90
966610,99
957200,114
998920,92
984420,102
530760,102
210050,102
391640,101
145680,92
997530,99
543260,103
660170,103
255790,97
606660,114
459470,89
169270,109
798310,95
902310,105
556520,100
392370,102
255440,103
118650,135
189910,94
810120,106
848800,94
593650,103
545250,130
957790,89
296820,97
986060,102
875080,93
687260,92
254000,108
608050,105
830300,115
903660,101
871860,107
336900,94
610600,96
947950,103
386470,101
192950,102
323180,121
422690,109
965500,107
257390,104
426250,118
232930,96
187460,100
536570,115
669780,104
853980,101
285890,106
958780,104
720430,116
685460,91
652940,98
446860,110
380990,93
608570,89
776190,109
932020,114
694650,101
836810,106
109900,106
781310,105
220820,102
609020,108
779840,99
163540,101
351700,113
228100,97
951300,102
147240,108
902650,92
866210,102
578240,108
913540,110
331090,103
339830,92
604190,99
175160,114
757090,98
467880,103
455160,106
985560,111
144610,119
215950,95
293060,102
735820,97
710860,103
596000,104
261000,103
133290,94
971620,96
122820,98
407440,99
221620,112
133800,94
617790,94
483300,93
758900,101
717120,93
205320,92
380300,127
726390,100
611890,95
784880,107
112400,116
286260,109
383080,96
694240,96
134880,95
902930,97
568850,103
347370,99
854010,98
369920,110
569100,89
295700,96
816440,119
834660,96
608240,109
989100,98
916550,108
245240,98
477050,95
357090,102
710880,101
952020,102
832800,99
200970,100
570190,105
268220,91
799990,111
942040,98
871600,87
230910,106
761320,97
382330,111
143540,141
436870,112
914770,92
377260,112
273160,90
433810,100
859050,113
873040,104
675310,93
820670,112
489700,89
990140,93
860360,100
428260,96
790300,105
623240,100
573850,100
889370,95
858930,118
790450,101
931890,98
946190,105
928580,104
321440,111
267100,108
811360,98
758080,95
903780,116
450460,98
440230,93
358610,120
453630,95
320840,94
490760,112
380940,102
784200,98
177470,97
667920,109
672890,103
672960,95
578930,114
188120,113
924550,108
520440,107
980050,110
987310,132
713290,91
970000,126
417770,108
462990,103
480910,108
725280,122
208570,105
452500,99
307850,105
975740,101
852770,105
485990,98
189410,132
180720,123
911800,97
510830,101
346340,94
929780,102
806900,119
964010,113
335850,123
889460,116
438480,94
335090,111
228680,102
696290,98
117700,95
280460,92
904410,116
386160,106
517200,100
386130,90
798690,117
549320,101
422390,101
634360,95
878430,111
157210,112
634270,104
866030,97
191860,103
886600,92
267760,101
263020,109
372600,115
237180,91
461270,104
266090,91
296100,104
101130,116
838680,108
984120,114
502750,103
299000,106
757030,94
131960,95
721540,91
354920,103
772380,106
767020,97
465170,90
885550,92
682160,132
489590,113
549340,100
105220,110
838780,98
707810,92
886540,101
649200,99
609980,93
527130,94
888410,103
609870,101
510880,121
714930,92
174440,104
933840,101
311470,109
565830,98
278360,92
829210,94
932810,112
389990,97
724740,108
722780,99
337300,114
733960,103
219730,120
997760,104
177470,97
859720,100
635240,107
301200,104
775330,98
884110,98
711850,99
240000,90
937080,111
902590,108
569960,110
756820,104
433060,93
717940,93
555590,114
135690,97
212740,92
358300,112
162640,100
262660,115
752280,117
913690,112
633640,123
320800,89
702670,92
913940,94
284920,91
489360,103
818540,107
266580,89
459740,116
308220,101
868550,102
108780,122
193260,97
463930,99
491260,96
138570,99
309920,92
777040,132
501130,109
342020,97
393770,118
747970,121
515140,99
824280,106
141750,125
890990,98
537620,101
107420,111
426620,102
537860,95
488760,92
527120,110
792080,106
582060,98
464120,104
735480,109
284240,97
911260,89
895370,102
859380,92
947300,98
509740,98
175450,92
312240,101
297220,96
494990,99
299040,88
565350,103
848340,107
570600,100
538310,95
920520,100
185650,113
415530,102
368560,108
244290,93
614390,101
715090,123
178990,92
500830,95
999610,108
726020,98
602120,97
902390,114
514370,97
509770,101
722900,121
572420,113
234820,94
855490,97
902230,102
491230,99
858700,99
764880,102
772700,104
306250,111
169830,93
975020,99
552060,108
960010,98
419120,101
418620,93
858700,101
254280,99
489340,91
770720,95
707820,132
846630,133
547400,123
143930,107
969920,100
366940,135
385000,113
947540,125
921730,96
908920,92
393190,90
480330,113
508790,114
324210,91
429810,85
502380,98
655720,91
617460,103
458800,109
207480,104
255330,90
847530,103
732900,104
322340,110
413600,112
450180,95
971110,92
984370,104
302680,91
657400,93
949660,96
184650,110
230330,95
112430,106
620750,89
637120,96
549260,97
500000,113
254450,96
834430,95
289200,95
350230,93
582950,111
353730,103
374140,98
219000,98
307900,108
690620,91
722510,101
977450,104
193660,113
471930,97
510520,112
827940,109
604840,97
754620,99
637280,108
420570,104
593720,99
807610,94
421670,108
796370,100
761760,105
955360,113
922390,93
400330,95
322920,97
948730,93
624000,93
681460,101
788790,98
254700,120
392580,96
449320,105
452560,112
632730,106
591320,111
732780,111
350320,98
935520,105
850150,92
630740,113
167780,114
289360,103
773160,104
666050,110
583470,115
202200,106
884660,122
860790,109
344920,101
804070,103
127020,138
478890,94
433420,99
748260,109
846160,111
603790,89
433250,93
504100,96
532670,89
308960,109
251230,92
323610,114
913160,107
610930,91
282450,91
841340,119
948790,105
379050,104
798210,132
883600,105
736720,91
949500,109
493520,103
376130,100
693260,97
573120,114
574940,106
957480,93
576690,104
848990,112
502460,100
287460,112
498960,102
370650,99
315280,100
167130,112
537300,91
473420,105
304770,95
205210,115
911890,103
229460,102
308050,108
173320,118
652680,121
875270,114
764730,116
143510,116
350410,94
283250,123
254400,117
676200,92
251410,109
636680,108
575860,117
526870,109
848540,94
909210,99
857820,96
253990,101
942460,102
815480,87
506970,101
171660,105
362930,93
531150,93
885150,128
954030,103
979200,96
938450,88
475960,111
877630,95
829210,114
584640,113
796950,99
221340,98
265130,108
807480,95
308900,101
399330,108
534670,100
607800,103
590400,104
469150,103
644600,97
817190,101
990050,104
875160,102
197170,95
777580,108
282570,93
401430,107
716090,88
140890,111
803960,114
538530,117
453240,120
117410,106
549680,89
142830,102
827290,104
852050,99
669980,116
802160,100
825400,130
717340,106
719370,143
377770,117
909820,100
622590,91
655110,101
577500,104
214240,104
497310,94
888650,125
351660,112
888460,123
420170,91
787440,102
431720,95
241200,115
454520,91
128060,87
318560,117
292420,111
627870,94
590230,126
831330,102
681480,99
882180,114
148540,101
813340,107
247500,94
913520,94
656590,102
236680,91
583430,90
950860,99
301860,95
256470,111
473940,94
321380,96
726430,105
993880,99
316170,106
578220,107
394430,117
184940,122
585120,98
955690,104
352350,103
863020,106
205420,96
143370,93
169080,114
870390,97
759720,107
717940,104
985750,104
983780,98
683140,105
464590,99
906660,118
246520,96
159060,101
779110,102
837100,91
422800,109
138200,99
738640,100
537790,112
555970,105
861530,107
243160,100
297500,111
294280,98
337550,106
827600,111
811000,117
723800,112
550270,105
562290,92
801870,109
638920,98
618260,98
484180,103
111440,97
128990,93
605420,105
275710,104
567700,113
835960,96
536370,101
858390,98
353420,89
132340,99
996440,123
664990,97
964500,106
877390,100
425740,100
260340,115
746420,134
808310,104
184910,93
818480,120
417760,99
597200,98
251040,104
254290,107
319170,98
629430,93
301480,110
842430,102
788600,130
651430,115
305440,89
172560,92
971540,103
